,activity,pval
NSD2,-0.15678183345791213,0.9714920520782471
EBF3,-0.16553212677920373,0.9714217782020569
HOXB5,-0.17215164084979492,0.9688071012496948
POU3F2,-0.17902544271673512,0.9642971158027649
ZNF384,-0.19299603557527675,0.9574796557426453
YAP1,-0.19957225704013795,0.9538784027099609
MEIS1,-0.20896258152651467,0.9517443180084229
ZNF263,-0.21600289559903843,0.95013827085495
ZNF91,-0.2163806557800379,0.95013827085495
NCOR1,-0.2217112425024369,0.9481555223464966
KMT2B,-0.2226621917815705,0.9481555223464966
POU3F1,-0.2269047703629942,0.9481555223464966
ID1,-0.23417948223742288,0.9463640451431274
TCF15,-0.23582031574787082,0.9463640451431274
GLI3,-0.23922775720705872,0.9463640451431274
STAT4,-0.24248370159645208,0.9463640451431274
MEOX1,-0.245047036378073,0.9463640451431274
MSC,-0.24553236862615982,0.9463640451431274
NFE2L1,-0.25753761598522035,0.9442172050476074
PITX1,-0.2596970767565973,0.9442172050476074
SOX9,-0.2696569207751553,0.9391927123069763
NONO,-0.2710719452007118,0.9391927123069763
RARB,-0.275174404386318,0.9391927123069763
POU2F2,-0.27977170025164566,0.9391927123069763
EPAS1,-0.2829228642443675,0.9386051893234253
IRF9,-0.2839034622650604,0.9386051893234253
SOX17,-0.2911953330044965,0.9358134865760803
DMTF1,-0.3003011346181563,0.9306084513664246
BARX2,-0.3012493416947113,0.9306084513664246
LMX1A,-0.3062330189575576,0.9306084513664246
MYBL2,-0.308303392831156,0.9306084513664246
BCL3,-0.3104219656333276,0.9306084513664246
MYOD1,-0.31931501348295904,0.9259219765663147
KDM5C,-0.3226861673566567,0.9259219765663147
PAX5,-0.3237599777278657,0.9259219765663147
TAF1,-0.3303551371602822,0.9237741827964783
SOX18,-0.3472327633224428,0.914611279964447
SIRT1,-0.35535293372971427,0.9141597747802734
HDGF,-0.3586537667482622,0.9136937260627747
PIN1,-0.35881847679649737,0.9136937260627747
FOXD1,-0.3693230512055949,0.9134213924407959
HOXA7,-0.369674666834569,0.9134213924407959
GATA2,-0.3781045544801829,0.9100565314292908
TGFB1I1,-0.37974053768275,0.9100565314292908
AIRE,-0.3848655269751482,0.9086238145828247
ING4,-0.38612041618478204,0.9086238145828247
BCLAF1,-0.38692225524702184,0.9086238145828247
SKIL,-0.3884331816050423,0.9086238145828247
OLIG2,-0.39536518794894876,0.9062198996543884
TBX2,-0.39799405525264,0.9062198996543884
NFYB,-0.39970771466793625,0.9062198996543884
KLF12,-0.40445857252875117,0.9062198996543884
E2F2,-0.41684046015502274,0.9062198996543884
FOXG1,-0.4226292479256393,0.9045389890670776
BTG2,-0.4327920324242221,0.8997882008552551
HEY1,-0.4388051900938385,0.8973644375801086
RUNX2,-0.4471185655030852,0.8961728811264038
KLF8,-0.4479048513724676,0.8961728811264038
PA2G4,-0.4505215754086797,0.8961728811264038
KLF11,-0.45058519607805664,0.8961728811264038
PHF5A,-0.45899509482422246,0.8949984312057495
HAND1,-0.4629323051856055,0.8928579092025757
STOX1,-0.47200309459072814,0.8873828649520874
NOTCH1,-0.4722849128347804,0.8873828649520874
UTF1,-0.47756467655880724,0.8871720433235168
FOXN4,-0.47760876351154413,0.8871720433235168
TFDP2,-0.480357907326482,0.8871720433235168
GATA4,-0.4804511204416235,0.8871720433235168
POU1F1,-0.4811114635507809,0.8871720433235168
ATF2,-0.48918553017292554,0.8862876296043396
TBX5,-0.4966146757243159,0.8842319846153259
TSC22D1,-0.4995711379226572,0.8830636143684387
CREM,-0.5013902425113107,0.8830636143684387
PAX8,-0.5014320802801192,0.8830636143684387
ERF,-0.505568758482067,0.8830636143684387
ELK4,-0.5061438894667767,0.8830636143684387
