,activity,pval
USF2,0.6438783817388634,0.8024259209632874
KDM5B,0.6312244940070049,0.8098406195640564
PLAGL1,0.6267524103372818,0.8111763596534729
PBRM1,0.621212605491926,0.8116695880889893
HAND1,0.6209282624566076,0.8116695880889893
BARX2,0.6139345543872007,0.8116695880889893
EN1,0.6113896197115839,0.8116695880889893
ZFPM2,0.6108341407129548,0.8116695880889893
POU4F2,0.6064687128708326,0.8116695880889893
CEBPE,0.60165068572828,0.8120758533477783
PEG3,0.6008102815165998,0.8120758533477783
DEAF1,0.5858926126072371,0.8199042081832886
TAL1,0.5812404489013648,0.8226297497749329
NKX2-5,0.5746590619093234,0.8242184519767761
E2F7,0.5736257820143291,0.8242184519767761
CTBP1,0.5673297664809521,0.8260229229927063
IRF6,0.566928004209923,0.8260229229927063
ETV1,0.5657271262944942,0.8260229229927063
MEOX2,0.5533160471235279,0.8365276455879211
ELK1,0.5430679538317935,0.8432860374450684
HDGF,0.5429708891349099,0.8432860374450684
FGF2,0.5384868204895691,0.8454142808914185
POU3F2,0.5334507901914836,0.8454142808914185
PITX2,0.5311995623258783,0.8454142808914185
RFX1,0.5308556754550827,0.8454142808914185
CREBBP,0.5283496816778289,0.8454142808914185
THRA,0.5259725738131803,0.8454142808914185
GABPA,0.5183407111404531,0.849786102771759
ING4,0.5170376380238788,0.849786102771759
MAFG,0.5128620274253929,0.850010335445404
CTCFL,0.5061528993999806,0.8525325059890747
MYF6,0.5056092656408399,0.8525325059890747
GTF2I,0.5006397780358274,0.8552044630050659
FOXP2,0.49596893774893097,0.8552044630050659
NPAS2,0.495915948650859,0.8552044630050659
ARID4A,0.4926936220936639,0.856650173664093
NCOA1,0.4778096301089113,0.8655197024345398
FOXE1,0.47019286386095144,0.8655197024345398
NKX6-2,0.4683418703128456,0.8655197024345398
NCOR1,0.4672717988754273,0.8655197024345398
PHOX2A,0.4663541424742062,0.8655197024345398
SATB1,0.46620039228427596,0.8655197024345398
MITF,0.4627083030968417,0.8672193288803101
KAT2B,0.45711281338202125,0.8684696555137634
MXI1,0.45399757375614097,0.8684696555137634
HSF4,0.45039743560863155,0.8684696555137634
ZNF362,0.448649503150412,0.8684696555137634
FOSL1,0.4483173824082229,0.8684696555137634
PITX1,0.40989363279685465,0.8963459134101868
NANOG,0.39758659101304256,0.9065358638763428
FOXN1,0.3952489652547541,0.9070929884910583
ELF5,0.3898332989477774,0.9106234908103943
DBP,0.3804492393288537,0.9117430448532104
ZNF410,0.3762126310116156,0.9117430448532104
FHL2,0.37318527159133336,0.9117430448532104
NFIB,0.3713694659818049,0.9117430448532104
SON,0.36727123249586546,0.9117430448532104
MNT,0.3667426034956398,0.9117430448532104
NOTO,0.3607842106931358,0.9117430448532104
WT1,0.3592688627085651,0.9117430448532104
IKZF4,0.3427689680982106,0.9219871163368225
ASCL1,0.3388222765306267,0.9240627288818359
PHF20,0.33469965076300806,0.9244310259819031
