,activity,pval
JUNB,-2.3206967583071005,0.14709343016147614
MKX,-2.336704646474687,0.1424965262413025
NCOA2,-2.3402515853279064,0.1424965262413025
SON,-2.3520886543562445,0.1398131400346756
ETV4,-2.3527256247751067,0.1398131400346756
NFYB,-2.3697608661214473,0.13637444376945496
SATB1,-2.372167910177553,0.13637444376945496
TFAP2A,-2.378301133321647,0.13637444376945496
PRRX1,-2.3911025597834703,0.13329949975013733
TBX1,-2.4066385380505433,0.12930428981781006
TBX21,-2.4132913094112354,0.12851735949516296
HOXA7,-2.434582033775252,0.1226992979645729
MYB,-2.4458462798139897,0.12194494903087616
BCL6,-2.450660253489793,0.12186980992555618
HES1,-2.464957466647775,0.1193525567650795
FOXC1,-2.4663192988344202,0.1193525567650795
ELF3,-2.4745553346459794,0.1193525567650795
SIX1,-2.475384068128703,0.1193525567650795
ESRRG,-2.482001124593941,0.1193525567650795
GRHL3,-2.491546241178674,0.1193525567650795
ATF7,-2.491885365909535,0.1193525567650795
PPARD,-2.4948299574203188,0.1193525567650795
RXRA,-2.5139452342277,0.11879998445510864
MEF2A,-2.5192778762370236,0.11878956109285355
FOXO1,-2.5216401843661895,0.11878956109285355
MYOD1,-2.5369175437369598,0.11650187522172928
DLX4,-2.5675730219775104,0.10838709026575089
KLF1,-2.5703313445187934,0.10838709026575089
E2F7,-2.5942312358077766,0.10362659394741058
SMAD3,-2.598689127673363,0.10362659394741058
TP63,-2.5995693618661533,0.10362659394741058
KLF15,-2.6042529727495602,0.10362659394741058
RELA,-2.6145409624570326,0.10362659394741058
STAT5A,-2.638765938881464,0.09908118098974228
HMGA2,-2.6539738468846497,0.09722937643527985
SMAD1,-2.664321503478325,0.09706350415945053
MEF2B,-2.666334483763648,0.09706350415945053
STAT3,-2.680773600903683,0.09604567289352417
IRF6,-2.6899263449906705,0.09532143175601959
DBP,-2.7231683788780763,0.08800546824932098
MAFB,-2.727281755117613,0.08800546824932098
SRF,-2.7474306124926926,0.085234135389328
GRHL2,-2.757508757129889,0.08444902300834656
NFATC3,-2.779660026512054,0.08065569400787354
JDP2,-2.7799558669011866,0.08065569400787354
MYF5,-2.8012936878141836,0.07895404100418091
TFAP4,-2.8429170297709394,0.07100053131580353
NR3C1,-2.9110051013225595,0.058624885976314545
EGR2,-2.9240207018571818,0.057635899633169174
ESR2,-2.9402187802087427,0.05611149221658707
GATA4,-2.978810641982952,0.05081315338611603
ETS1,-2.981357979481584,0.05081315338611603
TCF12,-2.985976566634466,0.05081315338611603
SOX10,-2.994571561216824,0.05081315338611603
ETS2,-3.0150012131983552,0.05043845996260643
POU1F1,-3.029046973297326,0.04961236193776131
ZNF354C,-3.0505919943922186,0.0476333349943161
ESR1,-3.0506350550397294,0.0476333349943161
NFATC1,-3.0539569844066685,0.0476333349943161
IRF4,-3.0749027800882978,0.0476333349943161
SPIC,-3.1062116175121983,0.045175012201070786
ESRRA,-3.1155980819652846,0.045175012201070786
SP1,-3.1238345569613397,0.045175012201070786
NFATC2,-3.1810817382567835,0.03918331488966942
RUNX1,-3.2011883462787067,0.03807413950562477
SP3,-3.2193393730736632,0.03730011731386185
EGR1,-3.2437801816692637,0.03580182418227196
SP7,-3.3528552816906383,0.0254411268979311
NFATC4,-3.397110378580694,0.022748425602912903
ZBTB16,-3.4086198985283365,0.022748425602912903
MSC,-3.410318657291779,0.022748425602912903
CEBPB,-3.5587985981096644,0.015565051697194576
PAX6,-3.5773186119707496,0.015471096150577068
GATA2,-3.6041206015107137,0.014957797713577747
FOXO3,-3.736545041184162,0.010400472208857536
NFKB,-3.8140709124407732,0.00831611081957817
NKX2-5,-3.8271094701793915,0.00831611081957817
NFKB1,-3.8517670611747796,0.00831611081957817
AP1,-4.005595351203487,0.005179760046303272
SPI1,-4.202277584862931,0.0025315352249890566
JUN,-4.2069537672615285,0.0025315352249890566
HBP1,-4.305886152987227,0.0022820772137492895
TP53,-4.407158916467644,0.0022820772137492895
MEF2C,-4.4168670607735665,0.0022820772137492895
HIF1A,-4.581878334418217,0.0022820772137492895
